qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c10,111,bh
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c11,111,bi
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c12,111,bj
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c13,111,bk
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c14,111,bl
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c15,111,bm
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c16,111,bn
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c17,111,bo
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c18,111,bp
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c19,111,bq
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c20,111,br
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c21,111,bs
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c22,111,bt
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c23,111,bu
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c24,111,bv
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,c25,111,bw
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d1,111,bx
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d2,111,by
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d3,111,bz
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d4,111,ca
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d5,111,cb
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d6,111,cc
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d7,111,cd
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d8,111,ce
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d9,111,cf
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d10,111,cg
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d11,111,ch
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d12,111,ci
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d13,111,cj
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d14,111,ck
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d15,111,cl
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d16,111,cm
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d17,111,cn
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d18,111,co
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d19,111,cp
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d20,111,cq
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d21,111,cr
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d22,111,cs
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d23,111,ct
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d24,111,cu
qatar,boeing707,12:00:00,5/15/17,Mumbai,150,Booked,d25,111,cv
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e1,111,cw
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e2,111,cx
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e3,111,cy
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e4,111,cz
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e5,111,da
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e6,111,db
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e7,111,dc
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e8,111,dd
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e9,111,de
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e10,111,df
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e11,111,dg
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e12,111,dh
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e13,111,di
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e14,111,dj
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e15,111,dk
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e16,111,dl
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e17,111,dm
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e18,111,dn
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e19,111,do
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e20,111,dp
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e21,111,dq
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e22,111,dr
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e23,111,ds
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e24,111,dt
qatar,boeing707,12:00:00,5/15/17,Mumbai,100,Booked,e25,111,du
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f1,111,dv
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f2,111,dw
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f3,111,dx
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f4,111,dy
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f5,111,dz
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f6,111,ea
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f7,111,eb
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f8,111,ec
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f9,111,ed
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f10,111,ee
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f11,111,ef
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f12,111,eg
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f13,111,eh
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f14,111,ei
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f15,111,ej
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f16,111,ek
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f17,111,el
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f18,111,em
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f19,111,en
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f20,111,eo
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f21,111,ep
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f22,111,eq
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f23,111,er
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f24,111,es
qatar,boeing707,12:00:00,5/15/17,Mumbai,200,Booked,f25,111,et
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A1,112,eu
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A2,112,ev
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A3,112,ew
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A4,112,ex
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A5,112,ey
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A6,112,ez
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A7,112,fa
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A8,112,fb
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A9,112,fc
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A10,112,fd
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A11,112,fe
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A12,112,ff
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A13,112,fg
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A14,112,fh
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A15,112,fi
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A16,112,fj
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A17,112,fk
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A18,112,fl
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A19,112,fm
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A20,112,fn
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A21,112,fo
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A22,112,fp
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A23,112,fq
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A24,112,zz
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,A25,112,fr
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B1,112,fs
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B2,112,ft
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B3,112,fu
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B4,112,fv
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B5,112,fw
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B6,112,fx
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B7,112,fy
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B8,112,fz
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B9,112,ga
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B10,112,gb
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B11,112,gc
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B12,112,gd
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B13,112,ge
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B14,112,gf
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B15,112,gg
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B16,112,gh
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B17,112,gi
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B18,112,gj
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B19,112,gk
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B20,112,gl
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B21,112,gm
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B22,112,gn
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B23,112,go
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B24,112,gp
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,B25,112,gq
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c1,112,gr
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c2,112,gs
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c3,112,gt
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c4,112,gu
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c5,112,gv
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c6,112,gw
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c7,112,gx
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c8,112,gy
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c9,112,gz
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c10,112,ha
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c11,112,hb
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c12,112,hc
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c13,112,hd
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c14,112,he
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c15,112,hf
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c16,112,hg
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c17,112,hh
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c18,112,hi
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c19,112,hj
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c20,112,hk
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c21,112,hl
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c22,112,hm
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c23,112,hn
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c24,112,ho
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,c25,112,hp
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d1,112,hq
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d2,112,hr
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d3,112,hs
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d4,112,ht
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d5,112,hu
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d6,112,hv
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d7,112,hw
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d8,112,hx
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d9,112,hy
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d10,112,hz
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d11,112,ia
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d12,112,ib
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d13,112,ic
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d14,112,id
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d15,112,ie
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d16,112,if
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d17,112,ig
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d18,112,ih
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d19,112,ii
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d20,112,ij
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d21,112,ik
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d22,112,il
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d23,112,im
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d24,112,in
emirates,airbus777,14:00:00,9/21/17,Dubai,150,Booked,d25,112,io
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e1,112,ip
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e2,112,iq
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e3,112,ir
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e4,112,is
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e5,112,it
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e6,112,iu
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e7,112,iv
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e8,112,iw
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e9,112,ix
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e10,112,iy
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e11,112,iz
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e12,112,ja
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e13,112,jjb
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e14,112,jc
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e15,112,jd
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e16,112,je
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e17,112,jf
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e18,112,jg
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e19,112,jh
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e20,112,ji
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e21,112,jj
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e22,112,jk
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e23,112,jl
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e24,112,jm
emirates,airbus777,14:00:00,9/21/17,Dubai,100,Booked,e25,112,jn
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f1,112,jo
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f2,112,jp
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f3,112,jq
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f4,112,jr
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f5,112,js
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f6,112,jt
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f7,112,ju
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f8,112,jv
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f9,112,jw
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f10,112,jx
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f11,112,jy
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f12,112,jz
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f13,112,ka
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f14,112,kb
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f15,112,kc
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f16,112,kd
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f17,112,ke
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f18,112,kf
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f19,112,kg
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f20,112,kh
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f21,112,ki
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f22,112,kj
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f23,112,kk
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f24,112,kl
emirates,airbus777,14:00:00,9/21/17,Dubai,200,Booked,f25,112,km
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A1,100,kn
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A2,100,ko
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A3,100,kp
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A4,100,kq
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A5,100,kr
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A6,100,ks
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A7,100,kt
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A8,100,ku
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A9,100,kv
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A10,100,kw
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A11,100,kx
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A12,100,ky
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A13,100,kz
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A14,100,la
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A15,100,lb
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A16,100,lc
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A17,100,ld
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A18,100,le
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A19,100,lf
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A20,100,lg
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A21,100,lh
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A22,100,li
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A23,100,lj
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A24,100,lj
Delta,delta01,1:00:00,10/11/00,Houston,150,Booked,A25,100,ll
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B1,100,lm
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B2,100,ln
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B3,100,lo
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B4,100,lp
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B5,100,lq
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B6,100,lr
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B7,100,ls
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B8,100,lt
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B9,100,lu
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B10,100,lv
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B11,100,lw
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B12,100,lx
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B13,100,ly
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B14,100,lz
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B15,100,ma
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B16,100,mb
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B17,100,mc
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B18,100,md
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B19,100,me
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B20,100,mf
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B21,100,mg
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B22,100,mh
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B23,100,mi
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B24,100,mj
Delta,delta01,1:00:00,10/11/00,Houston,100,Booked,B25,100,mk
Delta,delta01,1:00:00,10/11/00,Houston,200,Booked,c1,100,ml
Delta,delta01,1:00:00,10/11/00,Houston,200,Booked,c2,100,mm
